Member_ID,Name,Date,Attendance,Revenue,Class
1063,Member_63,2026-02-04,1,432,Crossfit
1063,Member_63,2026-01-31,1,649,Yoga
1064,Member_64,2026-01-07,1,573,Strength
1064,Member_64,2026-02-25,1,573,Cardio
1064,Member_64,2026-03-01,1,492,Strength
1064,Member_64,2026-02-13,1,304,Strength
1064,Member_64,2026-02-05,1,376,Strength
1064,Member_64,2026-01-10,1,553,Yoga
1064,Member_64,2026-02-22,1,546,Yoga
1064,Member_64,2026-02-02,1,447,Crossfit
1064,Member_64,2026-02-06,1,421,Crossfit
1065,Member_65,2026-02-12,1,496,Yoga
1065,Member_65,2026-01-02,1,655,Cardio
1065,Member_65,2026-02-20,1,753,Cardio
1065,Member_65,2026-01-08,1,720,Yoga
1065,Member_65,2026-01-28,1,438,Strength
1065,Member_65,2026-01-22,1,336,Yoga
1065,Member_65,2026-02-14,1,659,Cardio
1065,Member_65,2026-01-06,1,629,Zumba
1066,Member_66,2026-02-12,1,784,Strength
1066,Member_66,2026-02-14,1,577,Zumba
1066,Member_66,2026-01-12,1,317,Strength
1066,Member_66,2026-01-22,1,455,Strength
1066,Member_66,2026-02-09,1,333,Crossfit
1066,Member_66,2026-01-02,1,720,Zumba
1066,Member_66,2026-01-10,1,384,Yoga
1066,Member_66,2026-01-22,1,734,Yoga
1066,Member_66,2026-02-14,1,529,Crossfit
1066,Member_66,2026-01-10,1,315,Crossfit
1067,Member_67,2026-02-04,1,740,Strength
1067,Member_67,2026-03-01,1,323,Cardio
1067,Member_67,2026-01-06,1,482,Cardio
1067,Member_67,2026-02-14,1,580,Yoga
1067,Member_67,2026-02-11,1,374,Zumba
1067,Member_67,2026-01-24,1,662,Crossfit
1067,Member_67,2026-01-03,1,447,Zumba
1067,Member_67,2026-02-17,1,667,Zumba
1068,Member_68,2026-02-24,1,584,Yoga
1068,Member_68,2026-02-02,1,328,Cardio
1068,Member_68,2026-02-22,1,797,Crossfit
1068,Member_68,2026-02-02,1,466,Cardio
1068,Member_68,2026-01-16,1,765,Cardio
1068,Member_68,2026-02-14,1,738,Crossfit
1068,Member_68,2026-02-25,1,370,Zumba
1068,Member_68,2026-01-10,1,727,Zumba
1068,Member_68,2026-02-07,1,460,Crossfit
1068,Member_68,2026-02-20,1,548,Zumba
1068,Member_68,2026-02-24,1,404,Zumba
1069,Member_69,2026-01-14,1,313,Zumba
1069,Member_69,2026-02-17,1,431,Yoga
1069,Member_69,2026-02-12,1,750,Crossfit
1069,Member_69,2026-02-14,1,325,Cardio
1069,Member_69,2026-01-07,1,302,Zumba
1070,Member_70,2026-01-23,1,738,Crossfit
1070,Member_70,2026-02-27,1,620,Zumba
1070,Member_70,2026-02-06,1,382,Cardio
1070,Member_70,2026-02-16,1,381,Crossfit
1070,Member_70,2026-02-19,1,637,Yoga
1070,Member_70,2026-02-14,1,755,Yoga
1070,Member_70,2026-01-31,1,702,Cardio
1070,Member_70,2026-01-08,1,763,Strength
1070,Member_70,2026-01-29,1,553,Zumba
1070,Member_70,2026-02-02,1,582,Cardio
1070,Member_70,2026-02-07,1,520,Crossfit
1070,Member_70,2026-02-14,1,488,Zumba
1070,Member_70,2026-02-08,1,354,Cardio
1070,Member_70,2026-02-15,1,677,Zumba
1070,Member_70,2026-01-10,1,312,Cardio
1071,Member_71,2026-01-14,1,775,Yoga
1071,Member_71,2026-01-05,1,679,Zumba
1071,Member_71,2026-02-24,1,476,Crossfit
1071,Member_71,2026-01-22,1,461,Crossfit
1071,Member_71,2026-02-10,1,786,Yoga
1071,Member_71,2026-01-27,1,601,Strength
1071,Member_71,2026-02-17,1,720,Yoga
1071,Member_71,2026-01-21,1,594,Cardio
1071,Member_71,2026-02-16,1,500,Zumba
1071,Member_71,2026-02-17,1,473,Crossfit
1071,Member_71,2026-02-02,1,456,Yoga
1071,Member_71,2026-02-06,1,670,Yoga
1071,Member_71,2026-01-31,1,799,Zumba
1072,Member_72,2026-01-18,1,736,Yoga
1072,Member_72,2026-02-25,1,754,Strength
1072,Member_72,2026-01-29,1,643,Strength
1072,Member_72,2026-01-15,1,673,Yoga
1072,Member_72,2026-01-16,1,575,Crossfit
1072,Member_72,2026-01-07,1,592,Cardio
1072,Member_72,2026-02-10,1,632,Strength
1073,Member_73,2026-02-04,1,572,Crossfit
1073,Member_73,2026-02-04,1,372,Strength
1073,Member_73,2026-02-17,1,605,Strength
1073,Member_73,2026-02-09,1,635,Crossfit
1073,Member_73,2026-01-16,1,533,Yoga
1073,Member_73,2026-02-22,1,420,Cardio
1073,Member_73,2026-01-10,1,634,Yoga
1073,Member_73,2026-02-18,1,654,Yoga
1073,Member_73,2026-02-05,1,679,Crossfit
1073,Member_73,2026-02-12,1,772,Cardio
1073,Member_73,2026-02-12,1,559,Yoga
1073,Member_73,2026-02-04,1,615,Strength
1074,Member_74,2026-02-24,1,382,Yoga
1074,Member_74,2026-02-02,1,686,Yoga
1074,Member_74,2026-01-14,1,682,Zumba
1074,Member_74,2026-01-14,1,361,Strength
1074,Member_74,2026-02-09,1,392,Yoga
1074,Member_74,2026-01-26,1,465,Cardio
1074,Member_74,2026-02-25,1,552,Strength
1074,Member_74,2026-01-02,1,505,Zumba
1074,Member_74,2026-01-05,1,795,Cardio
1074,Member_74,2026-02-11,1,709,Cardio
1075,Member_75,2026-01-28,1,567,Zumba
1075,Member_75,2026-01-02,1,770,Yoga
1075,Member_75,2026-01-30,1,498,Crossfit
1075,Member_75,2026-02-27,1,741,Crossfit
1075,Member_75,2026-01-11,1,369,Cardio
1075,Member_75,2026-02-07,1,672,Crossfit
1075,Member_75,2026-03-01,1,564,Crossfit
1075,Member_75,2026-01-31,1,619,Cardio
1075,Member_75,2026-02-27,1,525,Crossfit
1075,Member_75,2026-02-24,1,366,Cardio
1075,Member_75,2026-01-18,1,606,Zumba
1075,Member_75,2026-02-18,1,460,Yoga
1075,Member_75,2026-02-13,1,518,Strength
1076,Member_76,2026-02-09,1,456,Yoga
1076,Member_76,2026-01-22,1,519,Zumba
1076,Member_76,2026-01-24,1,366,Yoga
1076,Member_76,2026-02-22,1,522,Yoga
1076,Member_76,2026-01-05,1,416,Cardio
1076,Member_76,2026-01-02,1,576,Crossfit
1076,Member_76,2026-02-28,1,739,Yoga
1076,Member_76,2026-01-20,1,485,Yoga
1076,Member_76,2026-01-03,1,793,Zumba
1076,Member_76,2026-02-28,1,662,Crossfit
1076,Member_76,2026-01-04,1,693,Strength
1076,Member_76,2026-01-11,1,610,Zumba
1076,Member_76,2026-02-13,1,417,Yoga
1076,Member_76,2026-02-15,1,561,Crossfit
1076,Member_76,2026-01-28,1,479,Crossfit
1077,Member_77,2026-01-06,1,672,Cardio
1077,Member_77,2026-02-02,1,594,Zumba
1077,Member_77,2026-02-12,1,491,Yoga
1077,Member_77,2026-01-18,1,491,Crossfit
1077,Member_77,2026-01-29,1,344,Yoga
1077,Member_77,2026-01-14,1,798,Zumba
1077,Member_77,2026-02-04,1,552,Cardio
1077,Member_77,2026-01-31,1,687,Strength
1077,Member_77,2026-01-09,1,736,Zumba
1077,Member_77,2026-02-12,1,735,Crossfit
1077,Member_77,2026-01-07,1,309,Zumba
1077,Member_77,2026-01-06,1,438,Crossfit
1077,Member_77,2026-01-03,1,493,Zumba
1077,Member_77,2026-01-23,1,785,Zumba
1078,Member_78,2026-02-11,1,340,Strength
1078,Member_78,2026-01-20,1,733,Strength
1078,Member_78,2026-01-22,1,367,Zumba
1078,Member_78,2026-02-26,1,333,Crossfit
1078,Member_78,2026-02-17,1,515,Strength
1078,Member_78,2026-01-01,1,488,Cardio
1078,Member_78,2026-02-16,1,636,Yoga
1078,Member_78,2026-02-16,1,498,Strength
1078,Member_78,2026-01-25,1,722,Yoga
1078,Member_78,2026-01-06,1,674,Crossfit
1078,Member_78,2026-01-07,1,686,Zumba
1078,Member_78,2026-01-30,1,785,Yoga
1078,Member_78,2026-02-07,1,594,Yoga
1078,Member_78,2026-02-04,1,460,Yoga
1078,Member_78,2026-02-05,1,562,Yoga
1079,Member_79,2026-01-14,1,458,Crossfit
1079,Member_79,2026-02-05,1,368,Crossfit
1079,Member_79,2026-02-03,1,658,Yoga
1079,Member_79,2026-02-15,1,469,Zumba
1079,Member_79,2026-01-26,1,708,Crossfit
1079,Member_79,2026-02-10,1,655,Cardio
1079,Member_79,2026-01-20,1,558,Zumba
1079,Member_79,2026-02-13,1,496,Zumba
1079,Member_79,2026-02-07,1,509,Cardio
1079,Member_79,2026-02-06,1,582,Crossfit
1079,Member_79,2026-01-03,1,450,Strength
1079,Member_79,2026-02-01,1,464,Strength
1079,Member_79,2026-01-01,1,469,Crossfit
1079,Member_79,2026-01-08,1,370,Crossfit
1080,Member_80,2026-02-05,1,798,Strength
1080,Member_80,2026-01-11,1,645,Strength
1080,Member_80,2026-01-02,1,564,Strength
1080,Member_80,2026-02-02,1,321,Strength
1080,Member_80,2026-02-12,1,726,Cardio
1080,Member_80,2026-02-26,1,528,Zumba
1080,Member_80,2026-02-20,1,464,Crossfit
1080,Member_80,2026-02-27,1,551,Cardio
1080,Member_80,2026-02-24,1,603,Zumba
1080,Member_80,2026-02-13,1,402,Zumba
1080,Member_80,2026-01-11,1,746,Yoga
1080,Member_80,2026-02-21,1,754,Crossfit
1080,Member_80,2026-02-10,1,645,Zumba
1080,Member_80,2026-02-05,1,350,Yoga
1080,Member_80,2026-02-03,1,748,Yoga
1081,Member_81,2026-01-11,1,687,Cardio
1081,Member_81,2026-01-20,1,410,Crossfit
1081,Member_81,2026-01-08,1,761,Zumba
1081,Member_81,2026-02-14,1,654,Yoga
1081,Member_81,2026-02-09,1,800,Yoga
1081,Member_81,2026-02-12,1,477,Zumba
1081,Member_81,2026-01-27,1,703,Crossfit
1081,Member_81,2026-02-15,1,756,Zumba
1081,Member_81,2026-01-06,1,496,Yoga
1082,Member_82,2026-02-24,1,303,Yoga
1082,Member_82,2026-02-16,1,380,Yoga
1082,Member_82,2026-02-16,1,578,Zumba
1082,Member_82,2026-02-26,1,386,Yoga
1082,Member_82,2026-02-06,1,516,Crossfit
1082,Member_82,2026-02-25,1,564,Crossfit
1082,Member_82,2026-02-07,1,362,Cardio
1082,Member_82,2026-01-10,1,479,Strength
1082,Member_82,2026-01-14,1,687,Yoga
1082,Member_82,2026-02-12,1,352,Crossfit
1082,Member_82,2026-02-16,1,337,Cardio
1083,Member_83,2026-01-19,1,574,Yoga
1083,Member_83,2026-01-07,1,382,Strength
1083,Member_83,2026-01-16,1,777,Crossfit
1083,Member_83,2026-01-21,1,734,Crossfit
1083,Member_83,2026-02-21,1,412,Strength
1083,Member_83,2026-01-06,1,506,Crossfit
1083,Member_83,2026-02-28,1,306,Zumba
1083,Member_83,2026-02-28,1,639,Cardio
1083,Member_83,2026-02-14,1,349,Strength
1083,Member_83,2026-01-01,1,764,Strength
1083,Member_83,2026-01-04,1,792,Yoga
1083,Member_83,2026-02-08,1,713,Zumba
1083,Member_83,2026-01-17,1,604,Cardio
1083,Member_83,2026-01-29,1,592,Cardio
1084,Member_84,2026-01-01,1,528,Zumba
1084,Member_84,2026-02-24,1,383,Strength
1084,Member_84,2026-01-21,1,662,Strength
1084,Member_84,2026-01-26,1,462,Crossfit
1084,Member_84,2026-02-01,1,647,Yoga
1084,Member_84,2026-02-15,1,624,Zumba
1084,Member_84,2026-02-27,1,768,Strength
1084,Member_84,2026-01-09,1,613,Zumba
1084,Member_84,2026-02-27,1,665,Yoga
1084,Member_84,2026-01-03,1,317,Yoga
1084,Member_84,2026-02-04,1,641,Crossfit
1084,Member_84,2026-02-27,1,649,Cardio
1084,Member_84,2026-01-28,1,595,Strength
1084,Member_84,2026-01-10,1,548,Zumba
1084,Member_84,2026-02-19,1,460,Yoga
1085,Member_85,2026-01-13,1,707,Cardio
1085,Member_85,2026-01-29,1,393,Crossfit
1085,Member_85,2026-01-19,1,601,Zumba
1085,Member_85,2026-01-30,1,471,Zumba
1085,Member_85,2026-02-01,1,598,Crossfit
1086,Member_86,2026-01-09,1,397,Zumba
1086,Member_86,2026-02-24,1,560,Strength
1086,Member_86,2026-01-10,1,625,Yoga
1086,Member_86,2026-01-13,1,797,Zumba
1086,Member_86,2026-01-30,1,723,Zumba
1086,Member_86,2026-01-15,1,673,Crossfit
1087,Member_87,2026-01-17,1,344,Crossfit
1087,Member_87,2026-02-06,1,750,Cardio
1087,Member_87,2026-01-18,1,679,Cardio
1087,Member_87,2026-01-24,1,734,Zumba
1087,Member_87,2026-02-15,1,472,Strength
1087,Member_87,2026-01-25,1,552,Crossfit
1087,Member_87,2026-02-27,1,644,Cardio
1087,Member_87,2026-02-02,1,378,Zumba
1087,Member_87,2026-01-15,1,424,Yoga
1087,Member_87,2026-01-10,1,507,Zumba
1088,Member_88,2026-02-08,1,527,Crossfit
1088,Member_88,2026-01-16,1,748,Yoga
1088,Member_88,2026-02-24,1,494,Yoga
1088,Member_88,2026-02-08,1,495,Yoga
1088,Member_88,2026-02-10,1,412,Yoga
1088,Member_88,2026-02-17,1,659,Yoga
1089,Member_89,2026-01-01,1,694,Cardio
1089,Member_89,2026-01-07,1,607,Strength
1089,Member_89,2026-02-26,1,327,Crossfit
1089,Member_89,2026-01-02,1,644,Yoga
1089,Member_89,2026-01-31,1,522,Strength
1089,Member_89,2026-01-05,1,659,Yoga
1089,Member_89,2026-01-29,1,778,Yoga
1089,Member_89,2026-01-14,1,511,Strength
1089,Member_89,2026-02-04,1,579,Crossfit
1089,Member_89,2026-02-23,1,584,Yoga
1089,Member_89,2026-02-10,1,442,Zumba
1089,Member_89,2026-01-31,1,614,Cardio
1089,Member_89,2026-01-09,1,725,Cardio
1090,Member_90,2026-03-01,1,367,Zumba
1090,Member_90,2026-01-22,1,709,Zumba
1090,Member_90,2026-01-05,1,412,Cardio
1090,Member_90,2026-01-22,1,525,Zumba
1090,Member_90,2026-01-28,1,583,Strength
1090,Member_90,2026-01-08,1,351,Cardio
1091,Member_91,2026-02-25,1,558,Cardio
1091,Member_91,2026-01-19,1,573,Strength
1091,Member_91,2026-01-02,1,672,Strength
1091,Member_91,2026-01-13,1,601,Crossfit
1091,Member_91,2026-01-20,1,371,Strength
1091,Member_91,2026-01-27,1,439,Strength
1091,Member_91,2026-01-04,1,544,Cardio
1091,Member_91,2026-02-06,1,482,Crossfit
1091,Member_91,2026-02-03,1,710,Yoga
1091,Member_91,2026-01-31,1,442,Crossfit
1092,Member_92,2026-02-14,1,463,Crossfit
1092,Member_92,2026-01-27,1,767,Strength
1092,Member_92,2026-01-29,1,538,Cardio
1092,Member_92,2026-02-24,1,747,Crossfit
1092,Member_92,2026-01-27,1,581,Crossfit
1092,Member_92,2026-01-12,1,476,Yoga
1092,Member_92,2026-02-17,1,412,Cardio
1092,Member_92,2026-01-27,1,735,Yoga
1092,Member_92,2026-01-15,1,499,Zumba
1093,Member_93,2026-01-28,1,531,Cardio
1093,Member_93,2026-02-05,1,501,Yoga
1093,Member_93,2026-02-04,1,332,Crossfit
1093,Member_93,2026-01-04,1,308,Cardio
1093,Member_93,2026-01-30,1,303,Cardio
1093,Member_93,2026-02-28,1,617,Yoga
1093,Member_93,2026-01-04,1,341,Zumba
1093,Member_93,2026-02-14,1,416,Zumba
1094,Member_94,2026-01-09,1,395,Yoga
1094,Member_94,2026-01-02,1,750,Zumba
1094,Member_94,2026-01-19,1,777,Yoga
1094,Member_94,2026-01-23,1,603,Crossfit
1094,Member_94,2026-02-18,1,722,Zumba
1095,Member_95,2026-01-04,1,438,Crossfit
1095,Member_95,2026-01-05,1,784,Zumba
1095,Member_95,2026-02-18,1,346,Zumba
1095,Member_95,2026-01-15,1,706,Zumba
1095,Member_95,2026-02-21,1,574,Yoga
1095,Member_95,2026-02-24,1,469,Yoga
1095,Member_95,2026-02-21,1,411,Zumba
1096,Member_96,2026-02-25,1,329,Zumba
1096,Member_96,2026-01-18,1,781,Strength
1096,Member_96,2026-02-19,1,786,Crossfit
1096,Member_96,2026-01-25,1,607,Zumba
1096,Member_96,2026-01-27,1,738,Zumba
1096,Member_96,2026-02-24,1,455,Zumba
1096,Member_96,2026-01-09,1,594,Zumba
1096,Member_96,2026-02-23,1,556,Crossfit
1096,Member_96,2026-01-21,1,352,Crossfit
1097,Member_97,2026-02-18,1,462,Strength
1097,Member_97,2026-02-01,1,323,Cardio
1097,Member_97,2026-01-13,1,492,Yoga
1097,Member_97,2026-02-14,1,631,Strength
1097,Member_97,2026-01-07,1,590,Cardio
1097,Member_97,2026-01-08,1,593,Crossfit
1097,Member_97,2026-02-20,1,389,Zumba
1097,Member_97,2026-01-29,1,375,Strength
1098,Member_98,2026-03-01,1,728,Zumba
1098,Member_98,2026-01-12,1,529,Crossfit
1098,Member_98,2026-02-14,1,764,Crossfit
1098,Member_98,2026-02-13,1,715,Yoga
1098,Member_98,2026-01-17,1,478,Crossfit
1098,Member_98,2026-02-27,1,426,Yoga
1098,Member_98,2026-02-19,1,517,Yoga
1098,Member_98,2026-01-17,1,741,Strength
1098,Member_98,2026-01-09,1,674,Crossfit
1098,Member_98,2026-01-23,1,649,Strength
1098,Member_98,2026-01-14,1,665,Crossfit
1099,Member_99,2026-01-17,1,419,Strength
1099,Member_99,2026-01-22,1,495,Strength
1099,Member_99,2026-01-01,1,742,Cardio
1099,Member_99,2026-01-30,1,600,Zumba
1099,Member_99,2026-01-20,1,740,Crossfit
1099,Member_99,2026-02-10,1,500,Crossfit
1099,Member_99,2026-02-22,1,612,Zumba
1099,Member_99,2026-02-27,1,751,Strength
1099,Member_99,2026-02-28,1,339,Crossfit
1100,Member_100,2026-02-06,1,565,Crossfit
1100,Member_100,2026-02-22,1,786,Cardio
1100,Member_100,2026-02-20,1,482,Yoga
1100,Member_100,2026-01-07,1,308,Zumba
1100,Member_100,2026-01-09,1,387,Strength
1100,Member_100,2026-02-16,1,798,Crossfit
1100,Member_100,2026-01-09,1,746,Zumba
1100,Member_100,2026-02-26,1,462,Zumba
1100,Member_100,2026-02-01,1,484,Crossfit
